0.981822,0.018178
0.930252,0.069748
0.751900,0.248100
0.754772,0.245228
0.624461,0.375538
0.795116,0.204884
0.908378,0.091622
0.981347,0.018653
0.597172,0.402828
0.908452,0.091548
0.875736,0.124264
0.895805,0.104195
0.225804,0.774196
0.521888,0.478112
0.914122,0.085878
0.283803,0.716197
0.444783,0.555217
0.722503,0.277497
0.468369,0.531631
0.861731,0.138269
0.941111,0.058889
0.844618,0.155382
0.365092,0.634908
0.967692,0.032308
0.368239,0.631761
0.337109,0.662891
0.523675,0.476325
0.948616,0.051384
0.374416,0.625584
0.957987,0.042013
0.931438,0.068562
0.561592,0.438409
0.972251,0.027749
0.914106,0.085894
0.938977,0.061023
0.740057,0.259943
0.867054,0.132946
0.849408,0.150592
0.266429,0.733571
0.871758,0.128242
0.830322,0.169678
0.261710,0.738290
0.858922,0.141078
0.463185,0.536815
0.282423,0.717577
0.949074,0.050926
0.847174,0.152826
0.960747,0.039253
0.957762,0.042238
0.703158,0.296842
0.412557,0.587443
0.991369,0.008631
0.719750,0.280250
0.283945,0.716055
0.872910,0.127090
0.910567,0.089433
0.767943,0.232057
0.975464,0.024536
0.839375,0.160625
0.774046,0.225954
0.324903,0.675097
0.443809,0.556191
0.762239,0.237761
0.642425,0.357575
0.776802,0.223198
0.677257,0.322743
0.350134,0.649866
0.415678,0.584322
0.792069,0.207931
0.827013,0.172987
0.345402,0.654598
0.778891,0.221109
0.819595,0.180405
0.942136,0.057864
0.695919,0.304081
0.753116,0.246884
0.922368,0.077632
0.463302,0.536698
0.138122,0.861878
0.338393,0.661607
0.770065,0.229935
0.882113,0.117886
0.295617,0.704383
0.108849,0.891151
0.961213,0.038787
0.224575,0.775425
0.844618,0.155382
0.769946,0.230054
0.973487,0.026513
0.339293,0.660707
0.915937,0.084063
0.901629,0.098371
0.932139,0.067861
0.523187,0.476813
0.909326,0.090674
0.833235,0.166765
0.081159,0.918841
0.423728,0.576272
0.869780,0.130220
0.672405,0.327595
0.815802,0.184198
0.552883,0.447117
0.985106,0.014894
0.197362,0.802638
0.325106,0.674894
0.262026,0.737973
0.887660,0.112340
0.594188,0.405812
0.926362,0.073638
0.755894,0.244106
0.963147,0.036853
0.958284,0.041716
0.533273,0.466727
0.388412,0.611588
0.917473,0.082526
0.881555,0.118445
0.351706,0.648294
0.396555,0.603445
0.757329,0.242671
0.974017,0.025983
0.593672,0.406328
0.899215,0.100785
0.661745,0.338255
0.691953,0.308047
0.984810,0.015190
0.929402,0.070598
0.964264,0.035736
0.624654,0.375346
0.922624,0.077376
0.748936,0.251064
0.631596,0.368404
0.216289,0.783711
0.829397,0.170603
0.217674,0.782326
0.363456,0.636544
0.918688,0.081312
0.854411,0.145589
0.834965,0.165035
0.670081,0.329919
0.906890,0.093110
0.857264,0.142736
0.497831,0.502169
0.899279,0.100721
0.880176,0.119824
0.919244,0.080756
0.948059,0.051941
0.561953,0.438047
0.893102,0.106898
0.982854,0.017146
0.553356,0.446644
0.778606,0.221394
0.913457,0.086543
0.811143,0.188857
0.197409,0.802591
0.757957,0.242043
0.101564,0.898436
0.201894,0.798106
0.373641,0.626359
0.683471,0.316529
0.934611,0.065389
0.563025,0.436975
0.896982,0.103018
0.275582,0.724418
0.914389,0.085611
0.335979,0.664020
0.365569,0.634431
0.476891,0.523109
0.704894,0.295106
0.284818,0.715182
0.853000,0.147000
0.947335,0.052665
0.819260,0.180740
0.926586,0.073414
0.990333,0.009667
0.469748,0.530252
0.360917,0.639083
0.984966,0.015034
0.216783,0.783217
0.852582,0.147418
0.948993,0.051008
0.425904,0.574096
0.722303,0.277697
0.386104,0.613896
0.794101,0.205900
0.932455,0.067545
0.816006,0.183994
0.926594,0.073406
0.395934,0.604066
0.948094,0.051906
0.900769,0.099231
0.902810,0.097190
0.057100,0.942900
0.420406,0.579594
0.010425,0.989575
0.814827,0.185173
0.065438,0.934562
0.355678,0.644322
0.896184,0.103816
0.791448,0.208552
0.833588,0.166412
0.118591,0.881409
0.917841,0.082159
0.685052,0.314948
0.992150,0.007850
0.295827,0.704173
0.312018,0.687982
0.126842,0.873158
0.760718,0.239282
0.855120,0.144880
0.023635,0.976365
0.860959,0.139041
0.643006,0.356994
0.905203,0.094797
0.932933,0.067067
0.978051,0.021949
0.967724,0.032276
0.913756,0.086244
0.928640,0.071360
0.643874,0.356126
0.904084,0.095916
0.930713,0.069287
0.146688,0.853312
0.949506,0.050494
0.250563,0.749437
0.930385,0.069615
0.958077,0.041923
0.440733,0.559267
0.969175,0.030825
0.967933,0.032067
0.923877,0.076123
0.409153,0.590847
0.266068,0.733932
0.897194,0.102806
0.915594,0.084407
0.831094,0.168906
0.800807,0.199193
0.015221,0.984779
0.805324,0.194676
0.867724,0.132276
0.665114,0.334886
0.962217,0.037783
0.975665,0.024335
0.648480,0.351520
0.888080,0.111920
0.945350,0.054650
0.853556,0.146444
0.439840,0.560160
0.985305,0.014695
0.973715,0.026285
0.978690,0.021310
0.757481,0.242519
0.274759,0.725240
0.661220,0.338780
0.535366,0.464634
0.774577,0.225423
0.988095,0.011905
0.349040,0.650960
0.417213,0.582787
0.218938,0.781062
0.961199,0.038801
0.937490,0.062510
0.550135,0.449865
0.650278,0.349722
0.735201,0.264799
0.003130,0.996870
0.430509,0.569491
0.842783,0.157217
0.960174,0.039826
0.901869,0.098131
0.691649,0.308351
0.743188,0.256812
0.565687,0.434313
0.597127,0.402873
0.837502,0.162498
0.686529,0.313471
0.474463,0.525537
0.934759,0.065241
0.651367,0.348633
0.622548,0.377452
0.447900,0.552100
0.847839,0.152161
0.748974,0.251026
0.946544,0.053456
0.817689,0.182311
0.928724,0.071276
0.639770,0.360230
0.810713,0.189287
0.873050,0.126950
0.892856,0.107144
0.911840,0.088159
0.990205,0.009795
0.951927,0.048073
0.344593,0.655407
0.587436,0.412564
0.676318,0.323682
0.954573,0.045427
0.933004,0.066996
0.755495,0.244505
0.709838,0.290162
0.355904,0.644096
0.969416,0.030584
0.965484,0.034516
0.934970,0.065030
0.672318,0.327682
0.945543,0.054457
0.954976,0.045024
0.682686,0.317314
0.743762,0.256238
0.831206,0.168794
0.974593,0.025407
0.840549,0.159451
0.626847,0.373153
0.216228,0.783772
0.969548,0.030452
0.876991,0.123009
0.677260,0.322740
0.560309,0.439691
0.807997,0.192003
0.574876,0.425124
0.823080,0.176920
0.937593,0.062407
0.768847,0.231153
0.936743,0.063257
0.267871,0.732129
0.939571,0.060429
0.843989,0.156011
0.686989,0.313011
0.940320,0.059680
0.968400,0.031600
0.833354,0.166646
0.914275,0.085725
0.705922,0.294078
0.891798,0.108202
0.982360,0.017640
0.695557,0.304443
0.737152,0.262848
0.839198,0.160802
0.635284,0.364716
0.702472,0.297528
0.942045,0.057955
0.921225,0.078775
0.923618,0.076382
0.617231,0.382769
0.386604,0.613396
0.035410,0.964590
0.905820,0.094180
0.795429,0.204571
0.874389,0.125611
0.784835,0.215165
0.891620,0.108380
0.823396,0.176604
0.014073,0.985927
0.966202,0.033798
0.820437,0.179563
0.723900,0.276100
0.849369,0.150631
0.928942,0.071058
0.929229,0.070771
0.372338,0.627662
0.366172,0.633828
0.901052,0.098948
0.776767,0.223233
0.304825,0.695176
0.711770,0.288230
0.925252,0.074748
0.668492,0.331508
0.917424,0.082576
0.153828,0.846172
0.278610,0.721390
0.920846,0.079154
0.962001,0.037999
0.932370,0.067630
0.844902,0.155098
0.813782,0.186218
0.959561,0.040439
0.650934,0.349066
0.969814,0.030186
0.347948,0.652052
0.252838,0.747162
0.988430,0.011570
0.709446,0.290554
0.940965,0.059035
0.958768,0.041232
0.873692,0.126308
0.507285,0.492715
0.842117,0.157883
0.262702,0.737298
0.342442,0.657557
0.781584,0.218416
0.771632,0.228368
0.614630,0.385370
0.226239,0.773761
0.433853,0.566147
0.262309,0.737691
0.781642,0.218358
0.411786,0.588214
0.294813,0.705187
0.826275,0.173725
0.943053,0.056947
0.863702,0.136298
0.704484,0.295516
0.888938,0.111062
0.032865,0.967135
0.192319,0.807681
0.858482,0.141518
0.818729,0.181271
0.797597,0.202403
0.598573,0.401427
0.622564,0.377436
0.977255,0.022745
0.924595,0.075405
0.488147,0.511853
0.823665,0.176335
0.276028,0.723972
0.921855,0.078145
0.367259,0.632740
0.740335,0.259665
0.782627,0.217373
0.450485,0.549515
0.984457,0.015543
0.943060,0.056940
0.190632,0.809368
0.878501,0.121499
0.852702,0.147298
0.820259,0.179741
0.989122,0.010878
0.316752,0.683248
0.765569,0.234431
0.265487,0.734513
0.734593,0.265407
0.771848,0.228152
0.823970,0.176030
0.775944,0.224056
0.642726,0.357274
0.508533,0.491467
0.883106,0.116894
0.371948,0.628052
0.969971,0.030029
0.866587,0.133413
0.917090,0.082910
0.628593,0.371407
0.734410,0.265590
0.683426,0.316574
0.727696,0.272304
0.258677,0.741323
0.129634,0.870366
0.729469,0.270531
0.864081,0.135919
0.934151,0.065849
0.888737,0.111263
0.840105,0.159895
0.060179,0.939821
0.923782,0.076218
0.253103,0.746897
0.858558,0.141442
0.060111,0.939889
0.731729,0.268271
0.382093,0.617907
0.758458,0.241542
0.515529,0.484471
0.405858,0.594142
0.763151,0.236849
0.923946,0.076054
0.987397,0.012603
0.764621,0.235379
0.958230,0.041770
0.902283,0.097716
0.960883,0.039117
0.938722,0.061278
0.832172,0.167828
0.973890,0.026110
0.458135,0.541865
0.916822,0.083178
0.913147,0.086853
0.817242,0.182758
0.067906,0.932094
0.637575,0.362425
0.933410,0.066590
0.962849,0.037151
0.882608,0.117392
0.974107,0.025893
0.170011,0.829989
0.412696,0.587304
0.924657,0.075343
0.356417,0.643583
0.932139,0.067861
0.701138,0.298862
0.663528,0.336472
0.907876,0.092124
0.520620,0.479380
0.068061,0.931939
0.682919,0.317081
0.861501,0.138499
0.148161,0.851839
0.698142,0.301858
0.229499,0.770501
0.604237,0.395763
0.544287,0.455713
0.046979,0.953021
0.862910,0.137090
0.979204,0.020796
0.915807,0.084193
0.890990,0.109010
0.438464,0.561536
0.900575,0.099425
0.360184,0.639816
0.966076,0.033924
0.822319,0.177681
0.598287,0.401713
0.814240,0.185760
0.843797,0.156203
0.516225,0.483775
0.324236,0.675764
0.177657,0.822343
0.858008,0.141992
0.914655,0.085345
0.682786,0.317214
0.928486,0.071514
0.982326,0.017674
0.721438,0.278562
0.892951,0.107049
0.784942,0.215058
0.745523,0.254477
0.715662,0.284338
0.914870,0.085130
0.975633,0.024367
0.299066,0.700934
0.565143,0.434857
0.454537,0.545463
0.948523,0.051477
0.353900,0.646100
0.955815,0.044185
0.676401,0.323599
0.983391,0.016609
0.967263,0.032737
0.966175,0.033825
0.941134,0.058866
0.954385,0.045615
0.881737,0.118263
0.942096,0.057904
0.375542,0.624458
0.631413,0.368587
0.577855,0.422145
0.754737,0.245263
0.930312,0.069688
0.880915,0.119085
0.883225,0.116775
0.380501,0.619499
0.212709,0.787291
0.988816,0.011184
0.883914,0.116086
0.956399,0.043601
0.838173,0.161827
0.818803,0.181197
0.343986,0.656014
0.788678,0.211322
0.966712,0.033288
0.124600,0.875400
0.941784,0.058216
0.374527,0.625473
0.117772,0.882228
0.805907,0.194093
0.884386,0.115614
0.746582,0.253418
0.682788,0.317212
0.281385,0.718615
0.951237,0.048763
0.389670,0.610330
0.333199,0.666801
0.968395,0.031605
0.418859,0.581141
0.862502,0.137498
0.698503,0.301497
0.215564,0.784436
0.979192,0.020808
0.732060,0.267940
0.044092,0.955908
0.265541,0.734459
0.815346,0.184654
0.946822,0.053178
0.524255,0.475745
0.890056,0.109944
0.946473,0.053527
0.888361,0.111639
0.580724,0.419276
0.849712,0.150288
0.637997,0.362003
0.762984,0.237016
0.939224,0.060776
0.718645,0.281355
0.318093,0.681907
0.944277,0.055723
0.959516,0.040484
0.627487,0.372513
0.115990,0.884009
0.864968,0.135032
0.964273,0.035727
0.429804,0.570196
0.603888,0.396112
0.897849,0.102151
0.922552,0.077448
0.542371,0.457629
0.184695,0.815305
0.971098,0.028902
0.689611,0.310389
0.658983,0.341016
0.911089,0.088911
0.900987,0.099013
0.852314,0.147686
0.512835,0.487165
0.332278,0.667722
0.270886,0.729114
0.907748,0.092252
0.032191,0.967809
0.632832,0.367169
0.724696,0.275304
0.944411,0.055589
0.338096,0.661904
0.849818,0.150182
0.015367,0.984633
0.770763,0.229237
0.718847,0.281153
0.923236,0.076764
0.972573,0.027427
0.665121,0.334879
0.657522,0.342478
0.284361,0.715639
0.936986,0.063014
0.983838,0.016163
0.960372,0.039628
0.985739,0.014261
0.919796,0.080204
0.935460,0.064540
0.803501,0.196499
0.960196,0.039804
0.365527,0.634473
0.991180,0.008820
0.666214,0.333786
0.308521,0.691479
0.418136,0.581864
0.982146,0.017854
0.765451,0.234549
0.846102,0.153898
0.208109,0.791891
0.387903,0.612097
0.738662,0.261338
0.946697,0.053303
0.683239,0.316761
0.947818,0.052182
0.956536,0.043464
0.934030,0.065970
0.889888,0.110112
0.371078,0.628922
0.393402,0.606598
0.613183,0.386817
0.307578,0.692422
0.972466,0.027535
0.814955,0.185045
0.486007,0.513993
0.875239,0.124761
0.777417,0.222583
0.819003,0.180997
0.992360,0.007640
0.931114,0.068886
0.860895,0.139105
0.250585,0.749415
0.642861,0.357139
0.748884,0.251116
0.429125,0.570875
0.905248,0.094752
0.636686,0.363314
0.689160,0.310840
0.908947,0.091053
0.889446,0.110554
0.295722,0.704278
0.811095,0.188905
0.553118,0.446882
0.938406,0.061594
0.906230,0.093770
0.983269,0.016731
0.590136,0.409864
0.961078,0.038922
0.040219,0.959781
0.973573,0.026427
0.664663,0.335337
0.447415,0.552585
0.961827,0.038173
0.287035,0.712965
0.924526,0.075474
0.653339,0.346661
0.669788,0.330212
0.542290,0.457710
0.300240,0.699760
0.258403,0.741597
0.330506,0.669494
0.273489,0.726511
0.317286,0.682714
0.306742,0.693258
0.922025,0.077975
0.324937,0.675063
0.263566,0.736434
0.317222,0.682778
0.340868,0.659132
0.947685,0.052315
0.932139,0.067861
0.928098,0.071902
0.159396,0.840604
0.389666,0.610334
0.875884,0.124116
0.880852,0.119148
0.902803,0.097197
0.904371,0.095629
0.904929,0.095071
0.381383,0.618617
0.840681,0.159319
0.654712,0.345288
0.986426,0.013574
0.916132,0.083868
0.775023,0.224977
0.958394,0.041606
0.342544,0.657456
0.728099,0.271901
0.934527,0.065474
0.865790,0.134210
0.932139,0.067861
0.791256,0.208743
0.746785,0.253215
0.981514,0.018486
0.381772,0.618228
0.960403,0.039597
0.917333,0.082667
0.639283,0.360717
0.663936,0.336063
0.835343,0.164657
0.180840,0.819160
0.946255,0.053745
0.509117,0.490883
0.799433,0.200567
0.932210,0.067790
0.308606,0.691394
0.844404,0.155596
0.868670,0.131330
0.869565,0.130434
0.933103,0.066897
0.947341,0.052659
0.761553,0.238447
0.969115,0.030885
0.507653,0.492347
0.432048,0.567951
0.889644,0.110356
0.785846,0.214154
0.946811,0.053189
0.308231,0.691769
0.952593,0.047407
0.840996,0.159004
0.348439,0.651561
0.288574,0.711426
0.916575,0.083425
0.697754,0.302246
0.927885,0.072115
0.763374,0.236626
0.958813,0.041187
0.897475,0.102525
0.587760,0.412240
0.252902,0.747098
0.929674,0.070326
0.835545,0.164455
0.830722,0.169278
0.907567,0.092433
0.075901,0.924099
0.566445,0.433555
0.855136,0.144864
0.944133,0.055867
0.346053,0.653947
0.562753,0.437247
0.621188,0.378812
0.839387,0.160613
0.661821,0.338179
0.792277,0.207723
0.378119,0.621881
0.327089,0.672911
0.940438,0.059562
0.943672,0.056328
0.949781,0.050219
0.924363,0.075637
0.932852,0.067148
0.883785,0.116215
0.971131,0.028869
0.819141,0.180859
0.204268,0.795732
0.714978,0.285022
0.502776,0.497224
0.504917,0.495083
0.911048,0.088952
0.854941,0.145059
0.463594,0.536406
0.881095,0.118905
0.918784,0.081216
0.809922,0.190078
0.910946,0.089054
0.746903,0.253097
0.295320,0.704680
0.941995,0.058005
0.854723,0.145277
0.911418,0.088582
0.957651,0.042349
0.713299,0.286701
0.242965,0.757035
0.951651,0.048349
0.880520,0.119480
0.687738,0.312262
0.927241,0.072759
0.815457,0.184543
0.480374,0.519626
0.305343,0.694657
0.855490,0.144510
0.365692,0.634308
0.977684,0.022316
0.848032,0.151968
0.593756,0.406244
0.878823,0.121177
0.130558,0.869442
0.814179,0.185821
0.843122,0.156878
0.960388,0.039612
0.545970,0.454030
0.932384,0.067616
0.542009,0.457992
0.992144,0.007856
0.735434,0.264566
0.880717,0.119283
0.857857,0.142143
0.590710,0.409290
0.541456,0.458544
0.867835,0.132166
0.481658,0.518342
0.768465,0.231535
0.974478,0.025522
0.813855,0.186145
0.926915,0.073085
0.703453,0.296547
0.896607,0.103393
0.624349,0.375650
0.983717,0.016283
0.940897,0.059103
0.882054,0.117946
0.770506,0.229494
0.750501,0.249499
0.206166,0.793834
0.302793,0.697207
0.908706,0.091294
0.795128,0.204872
0.340376,0.659624
0.251271,0.748729
0.980157,0.019843
0.840817,0.159183
0.641073,0.358927
0.903714,0.096286
0.916556,0.083444
0.932308,0.067692
0.079551,0.920449
0.900346,0.099654
0.567182,0.432818
0.929913,0.070087
0.946409,0.053591
0.901492,0.098508
0.855841,0.144159
0.853094,0.146906
0.852036,0.147964
0.360828,0.639172
0.874992,0.125008
0.214226,0.785774
0.576011,0.423989
0.911140,0.088860
0.975001,0.024999
0.909021,0.090979
0.831872,0.168128
0.933877,0.066123
0.874895,0.125105
0.352811,0.647189
0.786114,0.213886
0.962992,0.037008
0.983272,0.016728
0.054796,0.945204
0.864560,0.135440
0.819220,0.180780
0.901220,0.098780
0.268176,0.731824
0.682108,0.317892
0.382696,0.617304
0.943051,0.056949
0.745140,0.254860
0.015044,0.984956
0.609515,0.390485
0.864237,0.135763
0.631340,0.368660
0.374188,0.625812
0.922911,0.077089
0.350611,0.649389
0.439534,0.560466
0.981535,0.018465
0.778364,0.221636
0.285642,0.714358
0.766692,0.233308
0.281133,0.718867
0.699398,0.300602
0.944931,0.055069
0.383010,0.616990
0.586714,0.413286
0.244266,0.755734
0.703247,0.296753
0.906523,0.093477
0.915780,0.084220
0.737908,0.262092
0.757190,0.242810
0.987859,0.012141
0.963381,0.036619
0.274077,0.725923
0.861792,0.138208
0.918529,0.081471
0.721787,0.278213
0.899903,0.100097
0.568448,0.431552
0.130052,0.869948
0.652726,0.347274
0.481611,0.518389
0.870589,0.129411
0.007895,0.992105
0.946733,0.053267
0.652498,0.347502
0.847780,0.152220
0.859266,0.140734
0.951270,0.048730
0.100096,0.899904
0.774964,0.225036
0.893584,0.106416
